m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_frontWing,m_rearWing,m_onThrottle,m_offThrottle,m_frontCamber,m_rearCamber,m_frontToe,m_rearToe,m_frontSuspension,m_rearSuspension,m_frontAntiRollBar,m_rearAntiRollBar,m_frontSuspensionHeight,m_rearSuspensionHeight,m_brakePressure,m_brakeBias,m_rearLeftTyrePressure,m_rearRightTyrePressure,m_frontLeftTyrePressure,m_frontRightTyrePressure,m_ballast,m_fuelLoad
12579,4122411239002253147,12579,226.8833465576172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12609,4122411239002253147,12609,227.38381958007812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12639,4122411239002253147,12639,227.8843231201172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12699,4122411239002253147,12699,228.8852996826172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12759,4122411239002253147,12759,229.88633728027344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12819,4122411239002253147,12819,230.88720703125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12849,4122411239002253147,12849,231.38775634765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12878,4122411239002253147,12878,231.87156677246094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12908,4122411239002253147,12908,232.3720245361328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12938,4122411239002253147,12938,232.87257385253906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12968,4122411239002253147,12968,233.37298583984375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
12998,4122411239002253147,12998,233.87350463867188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13028,4122411239002253147,13028,234.3740234375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13058,4122411239002253147,13058,234.87452697753906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13088,4122411239002253147,13088,235.37496948242188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13148,4122411239002253147,13148,236.37600708007812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13178,4122411239002253147,13178,236.87646484375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13208,4122411239002253147,13208,237.376953125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13238,4122411239002253147,13238,237.8773956298828,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13268,4122411239002253147,13268,238.37789916992188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13298,4122411239002253147,13298,238.87841796875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13328,4122411239002253147,13328,239.37890625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13358,4122411239002253147,13358,239.8793487548828,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13388,4122411239002253147,13388,240.37986755371094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13448,4122411239002253147,13448,241.38088989257812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13508,4122411239002253147,13508,242.38185119628906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13538,4122411239002253147,13538,242.88230895996094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13568,4122411239002253147,13568,243.3828125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13598,4122411239002253147,13598,243.88328552246094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13628,4122411239002253147,13628,244.3838348388672,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13658,4122411239002253147,13658,244.88427734375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13688,4122411239002253147,13688,245.38479614257812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13748,4122411239002253147,13748,246.38577270507812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13778,4122411239002253147,13778,246.88624572753906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13808,4122411239002253147,13808,247.38677978515625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13838,4122411239002253147,13838,247.8872833251953,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13868,4122411239002253147,13868,248.38772583007812,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13897,4122411239002253147,13897,248.87159729003906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13927,4122411239002253147,13927,249.3720245361328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13957,4122411239002253147,13957,249.87255859375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
13987,4122411239002253147,13987,250.3730010986328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14017,4122411239002253147,14017,250.8735809326172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14047,4122411239002253147,14047,251.3739776611328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14077,4122411239002253147,14077,251.87448120117188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14107,4122411239002253147,14107,252.37490844726562,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14167,4122411239002253147,14167,253.3759765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14197,4122411239002253147,14197,253.87652587890625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14227,4122411239002253147,14227,254.3769073486328,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14257,4122411239002253147,14257,254.8774871826172,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14287,4122411239002253147,14287,255.37789916992188,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14317,4122411239002253147,14317,255.87840270996094,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14347,4122411239002253147,14347,256.37890625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14377,4122411239002253147,14377,256.8794250488281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14407,4122411239002253147,14407,257.3798828125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14437,4122411239002253147,14437,257.8803405761719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14467,4122411239002253147,14467,258.3808898925781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14527,4122411239002253147,14527,259.38232421875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14587,4122411239002253147,14587,260.3828125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14647,4122411239002253147,14647,261.38385009765625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14677,4122411239002253147,14677,261.8843078613281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14707,4122411239002253147,14707,262.3848571777344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14767,4122411239002253147,14767,263.3858337402344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14797,4122411239002253147,14797,263.8863220214844,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14857,4122411239002253147,14857,264.88726806640625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
14916,4122411239002253147,14916,265.87152099609375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15066,4122411239002253147,15066,268.3739929199219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15096,4122411239002253147,15096,268.8745422363281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15156,4122411239002253147,15156,269.8755187988281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15186,4122411239002253147,15186,270.3760070800781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15216,4122411239002253147,15216,270.8766784667969,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15246,4122411239002253147,15246,271.3769226074219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15276,4122411239002253147,15276,271.8775939941406,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15336,4122411239002253147,15336,272.8785095214844,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15366,4122411239002253147,15366,273.3789367675781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15396,4122411239002253147,15396,273.87939453125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15426,4122411239002253147,15426,274.3798828125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15456,4122411239002253147,15456,274.8804016113281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15486,4122411239002253147,15486,275.3808288574219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15516,4122411239002253147,15516,275.8813781738281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15546,4122411239002253147,15546,276.3819885253906,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15576,4122411239002253147,15576,276.88232421875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15606,4122411239002253147,15606,277.3827819824219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15636,4122411239002253147,15636,277.88330078125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15666,4122411239002253147,15666,278.3837585449219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15696,4122411239002253147,15696,278.88427734375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15726,4122411239002253147,15726,279.3847961425781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15816,4122411239002253147,15816,280.88623046875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15875,4122411239002253147,15875,281.87054443359375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15965,4122411239002253147,15965,283.3720703125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
15995,4122411239002253147,15995,283.8725280761719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16055,4122411239002253147,16055,284.8735046386719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16085,4122411239002253147,16085,285.3743591308594,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16115,4122411239002253147,16115,285.87451171875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16145,4122411239002253147,16145,286.3750915527344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16175,4122411239002253147,16175,286.8755187988281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16205,4122411239002253147,16205,287.3760070800781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16235,4122411239002253147,16235,287.8764343261719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16265,4122411239002253147,16265,288.3769226074219,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16295,4122411239002253147,16295,288.8774719238281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16325,4122411239002253147,16325,289.3779296875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16355,4122411239002253147,16355,289.87847900390625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16445,4122411239002253147,16445,291.3798828125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16475,4122411239002253147,16475,291.8804626464844,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16505,4122411239002253147,16505,292.3809509277344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16535,4122411239002253147,16535,292.8814392089844,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16565,4122411239002253147,16565,293.38189697265625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16595,4122411239002253147,16595,293.8823547363281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16625,4122411239002253147,16625,294.3829040527344,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16655,4122411239002253147,16655,294.88348388671875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16685,4122411239002253147,16685,295.3839111328125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16715,4122411239002253147,16715,295.8843078613281,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16745,4122411239002253147,16745,296.3848876953125,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16775,4122411239002253147,16775,296.8854064941406,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16835,4122411239002253147,16835,297.8863525390625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16894,4122411239002253147,16894,298.87060546875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16924,4122411239002253147,16924,299.37127685546875,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16954,4122411239002253147,16954,299.8715515136719,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
16984,4122411239002253147,16984,300.37200927734375,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
17044,4122411239002253147,17044,301.3730773925781,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
17074,4122411239002253147,17074,301.87359619140625,14,16,65,55,-2.9000000953674316,-1.399999976158142,0.05000000074505806,0.25,40,11,11,1,35,40,100,63,20.299999237060547,20.299999237060547,22.700000762939453,22.700000762939453,6,10
