m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_lastLapTimeInMS,m_currentLapTimeInMS,m_sector1TimeInMS,m_sector1TimeMinutes,m_sector2TimeInMS,m_sector2TimeMinutes,m_deltaToCarInFrontInMS,m_deltaToRaceLeaderInMS,m_lapDistance,m_totalDistance,m_safetyCarDelta,m_carPosition,m_currentLapNum,m_pitStatus,m_numPitStops,m_sector,m_currentLapInvalid,m_penalties,m_totalWarnings,m_cornerCuttingWarnings,m_numUnservedDriveThroughPens,m_numUnservedStopGoPens,m_gridPosition,m_driverStatus,m_resultStatus,m_pitLaneTimerActive,m_pitLaneTimeInLaneInMS,m_pitStopTimerInMS,m_pitStopShouldServePen
3689,4122411239002253147,3689,78.57122802734375,0,15147,0,0,0,0,0,0,1049.185791015625,1049.185791015625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3690,4122411239002253147,3690,78.587890625,0,15164,0,0,0,0,0,0,1050.6109619140625,1050.6109619140625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3695,4122411239002253147,3695,78.67133331298828,0,15248,0,0,0,0,0,0,1057.762451171875,1057.762451171875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3696,4122411239002253147,3696,78.6880111694336,0,15264,0,0,0,0,0,0,1059.1949462890625,1059.1949462890625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3697,4122411239002253147,3697,78.70466613769531,0,15281,0,0,0,0,0,0,1060.627685546875,1060.627685546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3699,4122411239002253147,3699,78.73810577392578,0,15314,0,0,0,0,0,0,1063.50244140625,1063.50244140625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3700,4122411239002253147,3700,78.75479125976562,0,15331,0,0,0,0,0,0,1064.9384765625,1064.9384765625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3704,4122411239002253147,3704,78.82140350341797,0,15398,0,0,0,0,0,0,1070.6871337890625,1070.6871337890625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3707,4122411239002253147,3707,78.87153625488281,0,15448,0,0,0,0,0,0,1075.0032958984375,1075.0032958984375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3708,4122411239002253147,3708,78.88817596435547,0,15464,0,0,0,0,0,0,1076.4425048828125,1076.4425048828125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3709,4122411239002253147,3709,78.90486907958984,0,15481,0,0,0,0,0,0,1077.882568359375,1077.882568359375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3712,4122411239002253147,3712,78.95491027832031,0,15531,0,0,0,0,0,0,1082.2122802734375,1082.2122802734375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3715,4122411239002253147,3715,79.00497436523438,0,15581,0,0,0,0,0,0,1086.54443359375,1086.54443359375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3717,4122411239002253147,3717,79.0383529663086,0,15615,0,0,0,0,0,0,1089.43359375,1089.43359375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3718,4122411239002253147,3718,79.05494689941406,0,15631,0,0,0,0,0,0,1090.8785400390625,1090.8785400390625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3719,4122411239002253147,3719,79.07183837890625,0,15648,0,0,0,0,0,0,1092.3377685546875,1092.3377685546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3720,4122411239002253147,3720,79.08836364746094,0,15665,0,0,0,0,0,0,1093.784423828125,1093.784423828125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3723,4122411239002253147,3723,79.13836669921875,0,15715,0,0,0,0,0,0,1098.126708984375,1098.126708984375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3724,4122411239002253147,3724,79.15504455566406,0,15731,0,0,0,0,0,0,1099.574951171875,1099.574951171875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3731,4122411239002253147,3731,79.27190399169922,0,15848,0,0,0,0,0,0,1109.73046875,1109.73046875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3734,4122411239002253147,3734,79.32193756103516,0,15898,0,0,0,0,0,0,1114.0955810546875,1114.0955810546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3735,4122411239002253147,3735,79.33858489990234,0,15915,0,0,0,0,0,0,1115.549560546875,1115.549560546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3736,4122411239002253147,3736,79.35530853271484,0,15932,0,0,0,0,0,0,1117.0040283203125,1117.0040283203125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3737,4122411239002253147,3737,79.37199401855469,0,15948,0,0,0,0,0,0,1118.460205078125,1118.460205078125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3746,4122411239002253147,3746,79.52214813232422,0,16098,0,0,0,0,0,0,1131.61474609375,1131.61474609375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3747,4122411239002253147,3747,79.53880310058594,0,16115,0,0,0,0,0,0,1133.081298828125,1133.081298828125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3748,4122411239002253147,3748,79.55546569824219,0,16132,0,0,0,0,0,0,1134.548095703125,1134.548095703125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3753,4122411239002253147,3753,79.63895416259766,0,16215,0,0,0,0,0,0,1141.896728515625,1141.896728515625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3754,4122411239002253147,3754,79.65554809570312,0,16232,0,0,0,0,0,0,1143.36474609375,1143.36474609375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3756,4122411239002253147,3756,79.6889877319336,0,16265,0,0,0,0,0,0,1146.3035888671875,1146.3035888671875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3758,4122411239002253147,3758,79.72230529785156,0,16299,0,0,0,0,0,0,1149.2418212890625,1149.2418212890625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3759,4122411239002253147,3759,79.73902130126953,0,16315,0,0,0,0,0,0,1150.7130126953125,1150.7130126953125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3760,4122411239002253147,3760,79.75574493408203,0,16332,0,0,0,0,0,0,1152.18603515625,1152.18603515625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3761,4122411239002253147,3761,79.7723159790039,0,16349,0,0,0,0,0,0,1153.654541015625,1153.654541015625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3762,4122411239002253147,3762,79.78904724121094,0,16365,0,0,0,0,0,0,1155.123046875,1155.123046875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3764,4122411239002253147,3764,79.82245635986328,0,16399,0,0,0,0,0,0,1158.064697265625,1158.064697265625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3766,4122411239002253147,3766,79.85575103759766,0,16432,0,0,0,0,0,0,1161.0174560546875,1161.0174560546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3767,4122411239002253147,3767,79.87245178222656,0,16449,0,0,0,0,0,0,1162.48681640625,1162.48681640625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3769,4122411239002253147,3769,79.90580749511719,0,16482,0,0,0,0,0,0,1165.421142578125,1165.421142578125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3770,4122411239002253147,3770,79.92251586914062,0,16499,0,0,0,0,0,0,1166.8902587890625,1166.8902587890625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3771,4122411239002253147,3771,79.93917846679688,0,16516,0,0,0,0,0,0,1168.363525390625,1168.363525390625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3773,4122411239002253147,3773,79.97252655029297,0,16549,0,0,0,0,0,0,1171.310546875,1171.310546875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3774,4122411239002253147,3774,79.9892578125,0,16566,0,0,0,0,0,0,1172.7841796875,1172.7841796875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3775,4122411239002253147,3775,80.0059585571289,0,16582,0,0,0,0,0,0,1174.258056640625,1174.258056640625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3776,4122411239002253147,3776,80.02265930175781,0,16599,0,0,0,0,0,0,1175.734130859375,1175.734130859375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3778,4122411239002253147,3778,80.05598449707031,0,16632,0,0,0,0,0,0,1178.68115234375,1178.68115234375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3780,4122411239002253147,3780,80.08935546875,0,16666,0,0,0,0,0,0,1181.6300048828125,1181.6300048828125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3781,4122411239002253147,3781,80.10604095458984,0,16682,0,0,0,0,0,0,1183.1043701171875,1183.1043701171875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3782,4122411239002253147,3782,80.12271118164062,0,16699,0,0,0,0,0,0,1184.5782470703125,1184.5782470703125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3785,4122411239002253147,3785,80.17276763916016,0,16749,0,0,0,0,0,0,1189.00390625,1189.00390625,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3790,4122411239002253147,3790,80.25616455078125,0,16832,0,0,0,0,0,0,1196.366943359375,1196.366943359375,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3792,4122411239002253147,3792,80.28952026367188,0,16866,0,0,0,0,0,0,1199.31201171875,1199.31201171875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3793,4122411239002253147,3793,80.30621337890625,0,16882,0,0,0,0,0,0,1200.7861328125,1200.7861328125,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3795,4122411239002253147,3795,80.33966064453125,0,16916,0,0,0,0,0,0,1203.7410888671875,1203.7410888671875,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0
3800,4122411239002253147,3800,80.42301940917969,0,16985,16918,0,0,0,0,0,1211.11328125,1211.11328125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3802,4122411239002253147,3802,80.45634460449219,0,17018,16918,0,0,0,0,0,1214.0653076171875,1214.0653076171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3804,4122411239002253147,3804,80.48973846435547,0,17052,16918,0,0,0,0,0,1217.02294921875,1217.02294921875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3805,4122411239002253147,3805,80.5064468383789,0,17069,16918,0,0,0,0,0,1218.5042724609375,1218.5042724609375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3808,4122411239002253147,3808,80.55647277832031,0,17119,16918,0,0,0,0,0,1222.9422607421875,1222.9422607421875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3809,4122411239002253147,3809,80.57319641113281,0,17135,16918,0,0,0,0,0,1224.4268798828125,1224.4268798828125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3811,4122411239002253147,3811,80.60652923583984,0,17169,16918,0,0,0,0,0,1227.385009765625,1227.385009765625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3812,4122411239002253147,3812,80.62323760986328,0,17185,16918,0,0,0,0,0,1228.861083984375,1228.861083984375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3813,4122411239002253147,3813,80.639892578125,0,17202,16918,0,0,0,0,0,1230.336181640625,1230.336181640625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3816,4122411239002253147,3816,80.68994903564453,0,17252,16918,0,0,0,0,0,1234.7684326171875,1234.7684326171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3820,4122411239002253147,3820,80.75675964355469,0,17319,16918,0,0,0,0,0,1240.689208984375,1240.689208984375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3821,4122411239002253147,3821,80.77334594726562,0,17336,16918,0,0,0,0,0,1242.1673583984375,1242.1673583984375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3822,4122411239002253147,3822,80.7900390625,0,17352,16918,0,0,0,0,0,1243.6461181640625,1243.6461181640625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3823,4122411239002253147,3823,80.8067398071289,0,17369,16918,0,0,0,0,0,1245.125244140625,1245.125244140625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3825,4122411239002253147,3825,80.84046173095703,0,17402,16918,0,0,0,0,0,1248.11767578125,1248.11767578125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3826,4122411239002253147,3826,80.85675811767578,0,17419,16918,0,0,0,0,0,1249.598388671875,1249.598388671875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3829,4122411239002253147,3829,80.90682220458984,0,17469,16918,0,0,0,0,0,1254.0421142578125,1254.0421142578125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3831,4122411239002253147,3831,80.9401626586914,0,17503,16918,0,0,0,0,0,1257.006591796875,1257.006591796875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3833,4122411239002253147,3833,80.97354888916016,0,17536,16918,0,0,0,0,0,1259.97265625,1259.97265625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3834,4122411239002253147,3834,80.99021911621094,0,17553,16918,0,0,0,0,0,1261.45654296875,1261.45654296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3835,4122411239002253147,3835,81.00704193115234,0,17569,16918,0,0,0,0,0,1262.940673828125,1262.940673828125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3838,4122411239002253147,3838,81.05694580078125,0,17619,16918,0,0,0,0,0,1267.3951416015625,1267.3951416015625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3839,4122411239002253147,3839,81.07361602783203,0,17636,16918,0,0,0,0,0,1268.880615234375,1268.880615234375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3840,4122411239002253147,3840,81.09033203125,0,17653,16918,0,0,0,0,0,1270.3665771484375,1270.3665771484375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3844,4122411239002253147,3844,81.15704345703125,0,17719,16918,0,0,0,0,0,1276.311279296875,1276.311279296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3845,4122411239002253147,3845,81.17402648925781,0,17736,16918,0,0,0,0,0,1277.8115234375,1277.8115234375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3849,4122411239002253147,3849,81.24047088623047,0,17803,16918,0,0,0,0,0,1283.609375,1283.609375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3851,4122411239002253147,3851,81.27386474609375,0,17836,16918,0,0,0,0,0,1286.4385986328125,1286.4385986328125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3853,4122411239002253147,3853,81.30724334716797,0,17869,16918,0,0,0,0,0,1289.2191162109375,1289.2191162109375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3854,4122411239002253147,3854,81.3239517211914,0,17886,16918,0,0,0,0,0,1290.5924072265625,1290.5924072265625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3855,4122411239002253147,3855,81.3405990600586,0,17903,16918,0,0,0,0,0,1291.9544677734375,1291.9544677734375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3856,4122411239002253147,3856,81.35725402832031,0,17919,16918,0,0,0,0,0,1293.305419921875,1293.305419921875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3857,4122411239002253147,3857,81.37400817871094,0,17936,16918,0,0,0,0,0,1294.6446533203125,1294.6446533203125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3858,4122411239002253147,3858,81.39058685302734,0,17953,16918,0,0,0,0,0,1295.9730224609375,1295.9730224609375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3859,4122411239002253147,3859,81.40729522705078,0,17969,16918,0,0,0,0,0,1297.289794921875,1297.289794921875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3866,4122411239002253147,3866,81.52416229248047,0,18086,16918,0,0,0,0,0,1306.2135009765625,1306.2135009765625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3872,4122411239002253147,3872,81.6241683959961,0,18186,16918,0,0,0,0,0,1313.435302734375,1313.435302734375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3873,4122411239002253147,3873,81.64085388183594,0,18203,16918,0,0,0,0,0,1314.5987548828125,1314.5987548828125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3875,4122411239002253147,3875,81.67428588867188,0,18236,16918,0,0,0,0,0,1316.8983154296875,1316.8983154296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3879,4122411239002253147,3879,81.74095916748047,0,18303,16918,0,0,0,0,0,1321.3670654296875,1321.3670654296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3880,4122411239002253147,3880,81.75765991210938,0,18320,16918,0,0,0,0,0,1322.460205078125,1322.460205078125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3892,4122411239002253147,3892,81.95782470703125,0,18520,16918,0,0,0,0,0,1334.7650146484375,1334.7650146484375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3893,4122411239002253147,3893,81.97454071044922,0,18537,16918,0,0,0,0,0,1335.7296142578125,1335.7296142578125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3897,4122411239002253147,3897,82.0412826538086,0,18603,16918,0,0,0,0,0,1339.496826171875,1339.496826171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3899,4122411239002253147,3899,82.07460021972656,0,18637,16918,0,0,0,0,0,1341.323974609375,1341.323974609375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3901,4122411239002253147,3901,82.10801696777344,0,18670,16918,0,0,0,0,0,1343.122802734375,1343.122802734375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3902,4122411239002253147,3902,82.12464904785156,0,18687,16918,0,0,0,0,0,1344.0074462890625,1344.0074462890625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3903,4122411239002253147,3903,82.14134979248047,0,18703,16918,0,0,0,0,0,1344.884033203125,1344.884033203125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3904,4122411239002253147,3904,82.15799713134766,0,18720,16918,0,0,0,0,0,1345.7525634765625,1345.7525634765625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3912,4122411239002253147,3912,82.29147338867188,0,18854,16918,0,0,0,0,0,1352.42529296875,1352.42529296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3915,4122411239002253147,3915,82.34190368652344,0,18904,16918,0,0,0,0,0,1354.800537109375,1354.800537109375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3916,4122411239002253147,3916,82.35826873779297,0,18921,16918,0,0,0,0,0,1355.5738525390625,1355.5738525390625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3920,4122411239002253147,3920,82.42493438720703,0,18987,16918,0,0,0,0,0,1358.5916748046875,1358.5916748046875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3921,4122411239002253147,3921,82.44170379638672,0,19004,16918,0,0,0,0,0,1359.326904296875,1359.326904296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3922,4122411239002253147,3922,82.45831298828125,0,19021,16918,0,0,0,0,0,1360.054931640625,1360.054931640625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3923,4122411239002253147,3923,82.47505950927734,0,19037,16918,0,0,0,0,0,1360.7757568359375,1360.7757568359375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3924,4122411239002253147,3924,82.4916763305664,0,19054,16918,0,0,0,0,0,1361.489013671875,1361.489013671875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3925,4122411239002253147,3925,82.50837707519531,0,19071,16918,0,0,0,0,0,1362.1934814453125,1362.1934814453125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3928,4122411239002253147,3928,82.55841827392578,0,19121,16918,0,0,0,0,0,1364.25732421875,1364.25732421875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3931,4122411239002253147,3931,82.60846710205078,0,19171,16918,0,0,0,0,0,1366.2635498046875,1366.2635498046875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3933,4122411239002253147,3933,82.64193725585938,0,19204,16918,0,0,0,0,0,1367.567626953125,1367.567626953125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3935,4122411239002253147,3935,82.67545318603516,0,19237,16918,0,0,0,0,0,1368.8463134765625,1368.8463134765625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3936,4122411239002253147,3936,82.69186401367188,0,19254,16918,0,0,0,0,0,1369.4736328125,1369.4736328125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3937,4122411239002253147,3937,82.7086410522461,0,19271,16918,0,0,0,0,0,1370.0965576171875,1370.0965576171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3942,4122411239002253147,3942,82.79196166992188,0,19354,16918,0,0,0,0,0,1373.1329345703125,1373.1329345703125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3943,4122411239002253147,3943,82.80872344970703,0,19371,16918,0,0,0,0,0,1373.7236328125,1373.7236328125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3945,4122411239002253147,3945,82.84239959716797,0,19404,16918,0,0,0,0,0,1374.8927001953125,1374.8927001953125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3946,4122411239002253147,3946,82.8587875366211,0,19421,16918,0,0,0,0,0,1375.4649658203125,1375.4649658203125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3947,4122411239002253147,3947,82.87544250488281,0,19438,16918,0,0,0,0,0,1376.03173828125,1376.03173828125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3948,4122411239002253147,3948,82.89208984375,0,19454,16918,0,0,0,0,0,1376.5919189453125,1376.5919189453125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3949,4122411239002253147,3949,82.90876770019531,0,19471,16918,0,0,0,0,0,1377.14501953125,1377.14501953125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3950,4122411239002253147,3950,82.9255142211914,0,19488,16918,0,0,0,0,0,1377.6917724609375,1377.6917724609375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3954,4122411239002253147,3954,82.99217224121094,0,19554,16918,0,0,0,0,0,1379.814208984375,1379.814208984375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3955,4122411239002253147,3955,83.00888061523438,0,19571,16918,0,0,0,0,0,1380.3292236328125,1380.3292236328125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3957,4122411239002253147,3957,83.04222106933594,0,19604,16918,0,0,0,0,0,1381.341796875,1381.341796875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3958,4122411239002253147,3958,83.05892944335938,0,19621,16918,0,0,0,0,0,1381.837646484375,1381.837646484375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3960,4122411239002253147,3960,83.0923080444336,0,19654,16918,0,0,0,0,0,1382.8076171875,1382.8076171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3961,4122411239002253147,3961,83.10897827148438,0,19671,16918,0,0,0,0,0,1383.281494140625,1383.281494140625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3963,4122411239002253147,3963,83.1423110961914,0,19704,16918,0,0,0,0,0,1384.2095947265625,1384.2095947265625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3964,4122411239002253147,3964,83.15902709960938,0,19721,16918,0,0,0,0,0,1384.6640625,1384.6640625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3966,4122411239002253147,3966,83.1923599243164,0,19754,16918,0,0,0,0,0,1385.5579833984375,1385.5579833984375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3972,4122411239002253147,3972,83.29243469238281,0,19855,16918,0,0,0,0,0,1388.1170654296875,1388.1170654296875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3974,4122411239002253147,3974,83.32583618164062,0,19888,16918,0,0,0,0,0,1388.932373046875,1388.932373046875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3982,4122411239002253147,3982,83.45933532714844,0,20021,16918,0,0,0,0,0,1392.244140625,1392.244140625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3985,4122411239002253147,3985,83.50938415527344,0,20071,16918,0,0,0,0,0,1393.500244140625,1393.500244140625,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3987,4122411239002253147,3987,83.54281616210938,0,20105,16918,0,0,0,0,0,1394.3309326171875,1394.3309326171875,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3988,4122411239002253147,3988,83.5594253540039,0,20122,16918,0,0,0,0,0,1394.7423095703125,1394.7423095703125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3989,4122411239002253147,3989,83.57611083984375,0,20138,16918,0,0,0,0,0,1395.1514892578125,1395.1514892578125,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3990,4122411239002253147,3990,83.59282684326172,0,20155,16918,0,0,0,0,0,1395.56005859375,1395.56005859375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
3991,4122411239002253147,3991,83.6094970703125,0,20172,16918,0,0,0,0,0,1395.9681396484375,1395.9681396484375,0,1,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
