m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_eventStringCode,m_eventDetails
6795,4122411239002253147,6795,130.3887481689453,BUTN,"{""buttonStatus"": 4100}"
6801,4122411239002253147,6801,130.48902893066406,BUTN,"{""buttonStatus"": 4096}"
6891,4122411239002253147,6891,131.99026489257812,BUTN,"{""buttonStatus"": 4100}"
6897,4122411239002253147,6897,132.0904083251953,BUTN,"{""buttonStatus"": 4096}"
6929,4122411239002253147,6929,132.62435913085938,BUTN,"{""buttonStatus"": 4160}"
7038,4122411239002253147,7038,134.44268798828125,BUTN,"{""buttonStatus"": 4164}"
7044,4122411239002253147,7044,134.54275512695312,BUTN,"{""buttonStatus"": 4160}"
7103,4122411239002253147,7103,135.52708435058594,BUTN,"{""buttonStatus"": 6208}"
7104,4122411239002253147,7104,135.54376220703125,BUTN,"{""buttonStatus"": 6216}"
7106,4122411239002253147,7106,135.57717895507812,BUTN,"{""buttonStatus"": 2120}"
7111,4122411239002253147,7111,135.6605987548828,BUTN,"{""buttonStatus"": 2112}"
7117,4122411239002253147,7117,135.7606658935547,BUTN,"{""buttonStatus"": 2120}"
7123,4122411239002253147,7123,135.8607635498047,BUTN,"{""buttonStatus"": 2112}"
7128,4122411239002253147,7128,135.94418334960938,BUTN,"{""buttonStatus"": 2120}"
7133,4122411239002253147,7133,136.02755737304688,BUTN,"{""buttonStatus"": 2112}"
7136,4122411239002253147,7136,136.07766723632812,BUTN,"{""buttonStatus"": 2144}"
7138,4122411239002253147,7138,136.11102294921875,BUTN,"{""buttonStatus"": 2152}"
7145,4122411239002253147,7145,136.22779846191406,BUTN,"{""buttonStatus"": 2144}"
7150,4122411239002253147,7150,136.3112335205078,BUTN,"{""buttonStatus"": 2152}"
7156,4122411239002253147,7156,136.41123962402344,BUTN,"{""buttonStatus"": 2144}"
7167,4122411239002253147,7167,136.5948028564453,BUTN,"{""buttonStatus"": 2088}"
7169,4122411239002253147,7169,136.6282196044922,BUTN,"{""buttonStatus"": 2080}"
7191,4122411239002253147,7191,136.99522399902344,BUTN,"{""buttonStatus"": 32}"
7222,4122411239002253147,7222,137.51231384277344,BUTN,"{""buttonStatus"": 4128}"
7229,4122411239002253147,7229,137.629150390625,BUTN,"{""buttonStatus"": 4192}"
7271,4122411239002253147,7271,138.3299102783203,BUTN,"{""buttonStatus"": 4160}"
7319,4122411239002253147,7319,139.130615234375,BUTN,"{""buttonStatus"": 4164}"
7325,4122411239002253147,7325,139.23077392578125,BUTN,"{""buttonStatus"": 4160}"
7362,4122411239002253147,7362,139.84796142578125,BUTN,"{""buttonStatus"": 4162}"
7370,4122411239002253147,7370,139.98143005371094,BUTN,"{""buttonStatus"": 4160}"
7380,4122411239002253147,7380,140.14830017089844,BUTN,"{""buttonStatus"": 4164}"
7386,4122411239002253147,7386,140.24838256835938,BUTN,"{""buttonStatus"": 4160}"
7450,4122411239002253147,7450,141.3160858154297,BUTN,"{""buttonStatus"": 4164}"
7458,4122411239002253147,7458,141.44955444335938,BUTN,"{""buttonStatus"": 4160}"
7564,4122411239002253147,7564,143.21795654296875,BUTN,"{""buttonStatus"": 4164}"
7570,4122411239002253147,7570,143.318115234375,BUTN,"{""buttonStatus"": 4160}"
7694,4122411239002253147,7694,145.38671875,BUTN,"{""buttonStatus"": 4164}"
7702,4122411239002253147,7702,145.52020263671875,BUTN,"{""buttonStatus"": 4160}"
7882,4122411239002253147,7882,148.52316284179688,BUTN,"{""buttonStatus"": 4192}"
7885,4122411239002253147,7885,148.57322692871094,BUTN,"{""buttonStatus"": 6248}"
7887,4122411239002253147,7887,148.60658264160156,BUTN,"{""buttonStatus"": 2152}"
7889,4122411239002253147,7889,148.63998413085938,BUTN,"{""buttonStatus"": 2120}"
7894,4122411239002253147,7894,148.723388671875,BUTN,"{""buttonStatus"": 2112}"
7898,4122411239002253147,7898,148.7901153564453,BUTN,"{""buttonStatus"": 2120}"
7909,4122411239002253147,7909,148.97360229492188,BUTN,"{""buttonStatus"": 2120}"
7916,4122411239002253147,7916,149.09042358398438,BUTN,"{""buttonStatus"": 2112}"
7922,4122411239002253147,7922,149.19046020507812,BUTN,"{""buttonStatus"": 2120}"
7928,4122411239002253147,7928,149.29058837890625,BUTN,"{""buttonStatus"": 2112}"
7936,4122411239002253147,7936,149.42405700683594,BUTN,"{""buttonStatus"": 2120}"
7943,4122411239002253147,7943,149.54080200195312,BUTN,"{""buttonStatus"": 2112}"
7955,4122411239002253147,7955,149.74102783203125,BUTN,"{""buttonStatus"": 2120}"
7962,4122411239002253147,7962,149.85784912109375,BUTN,"{""buttonStatus"": 2112}"
7968,4122411239002253147,7968,149.95791625976562,BUTN,"{""buttonStatus"": 2144}"
7974,4122411239002253147,7974,150.0580291748047,BUTN,"{""buttonStatus"": 2152}"
7980,4122411239002253147,7980,150.1581573486328,BUTN,"{""buttonStatus"": 2144}"
7991,4122411239002253147,7991,150.3415985107422,BUTN,"{""buttonStatus"": 2152}"
7995,4122411239002253147,7995,150.40838623046875,BUTN,"{""buttonStatus"": 2088}"
8000,4122411239002253147,8000,150.4917449951172,BUTN,"{""buttonStatus"": 2080}"
8036,4122411239002253147,8036,151.09237670898438,BUTN,"{""buttonStatus"": 32}"
8073,4122411239002253147,8073,151.7096405029297,BUTN,"{""buttonStatus"": 4128}"
8074,4122411239002253147,8074,151.72628784179688,BUTN,"{""buttonStatus"": 4192}"
8108,4122411239002253147,8108,152.29351806640625,BUTN,"{""buttonStatus"": 4128}"
8117,4122411239002253147,8117,152.44369506835938,BUTN,"{""buttonStatus"": 4192}"
8127,4122411239002253147,8127,152.61050415039062,BUTN,"{""buttonStatus"": 4160}"
8191,4122411239002253147,8191,153.67825317382812,BUTN,"{""buttonStatus"": 4164}"
8198,4122411239002253147,8198,153.7949981689453,BUTN,"{""buttonStatus"": 4160}"
8239,4122411239002253147,8239,154.47898864746094,BUTN,"{""buttonStatus"": 4164}"
8249,4122411239002253147,8249,154.64581298828125,BUTN,"{""buttonStatus"": 4160}"
8290,4122411239002253147,8290,155.32980346679688,BUTN,"{""buttonStatus"": 4164}"
8299,4122411239002253147,8299,155.47996520996094,BUTN,"{""buttonStatus"": 4160}"
8303,4122411239002253147,8303,155.54672241210938,BUTN,"{""buttonStatus"": 4162}"
8312,4122411239002253147,8312,155.69683837890625,BUTN,"{""buttonStatus"": 4160}"
8361,4122411239002253147,8361,156.5143585205078,BUTN,"{""buttonStatus"": 4164}"
8369,4122411239002253147,8369,156.64779663085938,BUTN,"{""buttonStatus"": 4160}"
8424,4122411239002253147,8424,157.5653839111328,BUTN,"{""buttonStatus"": 4096}"
8440,4122411239002253147,8440,157.83230590820312,BUTN,"{""buttonStatus"": 4160}"
8460,4122411239002253147,8460,158.1659698486328,BUTN,"{""buttonStatus"": 4164}"
8468,4122411239002253147,8468,158.2993927001953,BUTN,"{""buttonStatus"": 4160}"
8537,4122411239002253147,8537,159.4505615234375,BUTN,"{""buttonStatus"": 4164}"
8546,4122411239002253147,8546,159.60072326660156,BUTN,"{""buttonStatus"": 4160}"
8638,4122411239002253147,8638,161.135498046875,BUTN,"{""buttonStatus"": 4160}"
8704,4122411239002253147,8704,162.21987915039062,SPTP,"{""vehicleIdx"": 0, ""speed"": 317.60382080078125, ""isOverallFastestInSession"": 1, ""isDriverFastestInSession"": 1, ""fastestVehicleIdxInSession"": 0, ""fastestSpeedInSession"": 317.60382080078125}"
8744,4122411239002253147,8744,162.9039306640625,BUTN,"{""buttonStatus"": 6216}"
8745,4122411239002253147,8745,162.92062377929688,BUTN,"{""buttonStatus"": 2120}"
8754,4122411239002253147,8754,163.0707550048828,BUTN,"{""buttonStatus"": 2112}"
8758,4122411239002253147,8758,163.13746643066406,BUTN,"{""buttonStatus"": 2120}"
8765,4122411239002253147,8765,163.2542724609375,BUTN,"{""buttonStatus"": 2112}"
8770,4122411239002253147,8770,163.33767700195312,BUTN,"{""buttonStatus"": 2120}"
8776,4122411239002253147,8776,163.43783569335938,BUTN,"{""buttonStatus"": 2112}"
8782,4122411239002253147,8782,163.53787231445312,BUTN,"{""buttonStatus"": 2120}"
8788,4122411239002253147,8788,163.6380157470703,BUTN,"{""buttonStatus"": 2112}"
8794,4122411239002253147,8794,163.73802185058594,BUTN,"{""buttonStatus"": 2120}"
8796,4122411239002253147,8796,163.7716827392578,BUTN,"{""buttonStatus"": 2152}"
8803,4122411239002253147,8803,163.88821411132812,BUTN,"{""buttonStatus"": 2144}"
8812,4122411239002253147,8812,164.03846740722656,BUTN,"{""buttonStatus"": 2152}"
8824,4122411239002253147,8824,164.23858642578125,BUTN,"{""buttonStatus"": 2144}"
8847,4122411239002253147,8847,164.62229919433594,BUTN,"{""buttonStatus"": 2080}"
8850,4122411239002253147,8850,164.67236328125,BUTN,"{""buttonStatus"": 32}"
8911,4122411239002253147,8911,165.68997192382812,BUTN,"{""buttonStatus"": 4128}"
8941,4122411239002253147,8941,166.1905059814453,BUTN,"{""buttonStatus"": 4192}"
8990,4122411239002253147,8990,167.0079803466797,BUTN,"{""buttonStatus"": 4160}"
9018,4122411239002253147,9018,167.47506713867188,BUTN,"{""buttonStatus"": 4192}"
9028,4122411239002253147,9028,167.6420135498047,BUTN,"{""buttonStatus"": 4160}"
9056,4122411239002253147,9056,168.10902404785156,BUTN,"{""buttonStatus"": 4160}"
9060,4122411239002253147,9060,168.17576599121094,BUTN,"{""buttonStatus"": 4192}"
9102,4122411239002253147,9102,168.8765411376953,BUTN,"{""buttonStatus"": 4192}"
9114,4122411239002253147,9114,169.0766143798828,BUTN,"{""buttonStatus"": 4164}"
9122,4122411239002253147,9122,169.21009826660156,BUTN,"{""buttonStatus"": 4160}"
9205,4122411239002253147,9205,170.5948028564453,BUTN,"{""buttonStatus"": 4164}"
9211,4122411239002253147,9211,170.69491577148438,BUTN,"{""buttonStatus"": 4160}"
9313,4122411239002253147,9313,172.3965606689453,BUTN,"{""buttonStatus"": 4176}"
9321,4122411239002253147,9321,172.53009033203125,BUTN,"{""buttonStatus"": 4180}"
9327,4122411239002253147,9327,172.6302032470703,BUTN,"{""buttonStatus"": 4164}"
9328,4122411239002253147,9328,172.6468048095703,BUTN,"{""buttonStatus"": 4160}"
9340,4122411239002253147,9340,172.8469696044922,BUTN,"{""buttonStatus"": 4176}"
9344,4122411239002253147,9344,172.9137420654297,BUTN,"{""buttonStatus"": 6232}"
9346,4122411239002253147,9346,172.9470977783203,BUTN,"{""buttonStatus"": 2136}"
9352,4122411239002253147,9352,173.04721069335938,BUTN,"{""buttonStatus"": 2128}"
9356,4122411239002253147,9356,173.1138916015625,BUTN,"{""buttonStatus"": 2136}"
9366,4122411239002253147,9366,173.28074645996094,BUTN,"{""buttonStatus"": 2136}"
9372,4122411239002253147,9372,173.38095092773438,BUTN,"{""buttonStatus"": 2128}"
9380,4122411239002253147,9380,173.51437377929688,BUTN,"{""buttonStatus"": 2064}"
9384,4122411239002253147,9384,173.5810546875,BUTN,"{""buttonStatus"": 16}"
9426,4122411239002253147,9426,174.28173828125,BUTN,"{""buttonStatus"": 4112}"
9429,4122411239002253147,9429,174.331787109375,BUTN,"{""buttonStatus"": 4176}"
9536,4122411239002253147,9536,176.11695861816406,BUTN,"{""buttonStatus"": 4180}"
9545,4122411239002253147,9545,176.26705932617188,BUTN,"{""buttonStatus"": 4176}"
9578,4122411239002253147,9578,176.8175811767578,BUTN,"{""buttonStatus"": 4160}"
9590,4122411239002253147,9590,177.01776123046875,BUTN,"{""buttonStatus"": 4192}"
9600,4122411239002253147,9600,177.18463134765625,BUTN,"{""buttonStatus"": 4160}"
9624,4122411239002253147,9624,177.58497619628906,BUTN,"{""buttonStatus"": 4164}"
9633,4122411239002253147,9633,177.73519897460938,BUTN,"{""buttonStatus"": 4160}"
9649,4122411239002253147,9649,178.00205993652344,BUTN,"{""buttonStatus"": 4176}"
9662,4122411239002253147,9662,178.21897888183594,BUTN,"{""buttonStatus"": 4184}"
9664,4122411239002253147,9664,178.25225830078125,BUTN,"{""buttonStatus"": 2136}"
9672,4122411239002253147,9672,178.3858184814453,BUTN,"{""buttonStatus"": 2128}"
9676,4122411239002253147,9676,178.4525604248047,BUTN,"{""buttonStatus"": 2136}"
9681,4122411239002253147,9681,178.53599548339844,BUTN,"{""buttonStatus"": 2072}"
9682,4122411239002253147,9682,178.5526580810547,BUTN,"{""buttonStatus"": 2064}"
9683,4122411239002253147,9683,178.56932067871094,BUTN,"{""buttonStatus"": 2128}"
9686,4122411239002253147,9686,178.6193389892578,BUTN,"{""buttonStatus"": 2064}"
9692,4122411239002253147,9692,178.71946716308594,BUTN,"{""buttonStatus"": 80}"
9694,4122411239002253147,9694,178.7528839111328,BUTN,"{""buttonStatus"": 16}"
9712,4122411239002253147,9712,179.05308532714844,BUTN,"{""buttonStatus"": 4112}"
9736,4122411239002253147,9736,179.45352172851562,BUTN,"{""buttonStatus"": 4176}"
9780,4122411239002253147,9780,180.1875762939453,BUTN,"{""buttonStatus"": 4180}"
9790,4122411239002253147,9790,180.3543701171875,BUTN,"{""buttonStatus"": 4176}"
9847,4122411239002253147,9847,181.30531311035156,BUTN,"{""buttonStatus"": 4160}"
9881,4122411239002253147,9881,181.8724822998047,BUTN,"{""buttonStatus"": 4160}"
9889,4122411239002253147,9889,182.00601196289062,BUTN,"{""buttonStatus"": 4192}"
9916,4122411239002253147,9916,182.4563751220703,BUTN,"{""buttonStatus"": 4196}"
9918,4122411239002253147,9918,182.48980712890625,BUTN,"{""buttonStatus"": 4164}"
9925,4122411239002253147,9925,182.6066131591797,BUTN,"{""buttonStatus"": 4160}"
9948,4122411239002253147,9948,182.99026489257812,BUTN,"{""buttonStatus"": 4192}"
9954,4122411239002253147,9954,183.09034729003906,BUTN,"{""buttonStatus"": 4160}"
9958,4122411239002253147,9958,183.15716552734375,BUTN,"{""buttonStatus"": 4192}"
9979,4122411239002253147,9979,183.50746154785156,BUTN,"{""buttonStatus"": 4160}"
10024,4122411239002253147,10024,184.25820922851562,BUTN,"{""buttonStatus"": 4160}"
10035,4122411239002253147,10035,184.4417724609375,BUTN,"{""buttonStatus"": 4096}"
10052,4122411239002253147,10052,184.72535705566406,BUTN,"{""buttonStatus"": 4160}"
10231,4122411239002253147,10231,187.71156311035156,BUTN,"{""buttonStatus"": 4164}"
10239,4122411239002253147,10239,187.84507751464844,BUTN,"{""buttonStatus"": 4160}"
10268,4122411239002253147,10268,188.32887268066406,BUTN,"{""buttonStatus"": 4192}"
10274,4122411239002253147,10274,188.42898559570312,BUTN,"{""buttonStatus"": 4136}"
10275,4122411239002253147,10275,188.4456787109375,BUTN,"{""buttonStatus"": 6184}"
10276,4122411239002253147,10276,188.46231079101562,BUTN,"{""buttonStatus"": 2088}"
10281,4122411239002253147,10281,188.5457763671875,BUTN,"{""buttonStatus"": 2080}"
10285,4122411239002253147,10285,188.61245727539062,BUTN,"{""buttonStatus"": 2088}"
10291,4122411239002253147,10291,188.7125244140625,BUTN,"{""buttonStatus"": 2080}"
10297,4122411239002253147,10297,188.81268310546875,BUTN,"{""buttonStatus"": 32}"
10324,4122411239002253147,10324,189.26304626464844,BUTN,"{""buttonStatus"": 4128}"
10369,4122411239002253147,10369,190.0138397216797,BUTN,"{""buttonStatus"": 4192}"
10405,4122411239002253147,10405,190.61444091796875,BUTN,"{""buttonStatus"": 4160}"
10461,4122411239002253147,10461,191.54872131347656,BUTN,"{""buttonStatus"": 4192}"
10466,4122411239002253147,10466,191.6321258544922,BUTN,"{""buttonStatus"": 6248}"
10468,4122411239002253147,10468,191.66554260253906,BUTN,"{""buttonStatus"": 2152}"
10473,4122411239002253147,10473,191.74893188476562,BUTN,"{""buttonStatus"": 2144}"
10478,4122411239002253147,10478,191.8323211669922,BUTN,"{""buttonStatus"": 2152}"
10489,4122411239002253147,10489,192.01577758789062,BUTN,"{""buttonStatus"": 2088}"
10493,4122411239002253147,10493,192.08261108398438,BUTN,"{""buttonStatus"": 2080}"
10497,4122411239002253147,10497,192.14926147460938,BUTN,"{""buttonStatus"": 32}"
10515,4122411239002253147,10515,192.4495849609375,BUTN,"{""buttonStatus"": 96}"
10516,4122411239002253147,10516,192.46624755859375,BUTN,"{""buttonStatus"": 32}"
10517,4122411239002253147,10517,192.48301696777344,BUTN,"{""buttonStatus"": 96}"
10520,4122411239002253147,10520,192.53298950195312,BUTN,"{""buttonStatus"": 32}"
10523,4122411239002253147,10523,192.5830535888672,BUTN,"{""buttonStatus"": 96}"
10525,4122411239002253147,10525,192.61636352539062,BUTN,"{""buttonStatus"": 32}"
10531,4122411239002253147,10531,192.7165069580078,BUTN,"{""buttonStatus"": 4128}"
10572,4122411239002253147,10572,193.40045166015625,BUTN,"{""buttonStatus"": 4192}"
10597,4122411239002253147,10597,193.81753540039062,BUTN,"{""buttonStatus"": 4160}"
10622,4122411239002253147,10622,194.23463439941406,BUTN,"{""buttonStatus"": 4164}"
10631,4122411239002253147,10631,194.38475036621094,BUTN,"{""buttonStatus"": 4160}"
10693,4122411239002253147,10693,195.41912841796875,BUTN,"{""buttonStatus"": 4160}"
10705,4122411239002253147,10705,195.61935424804688,BUTN,"{""buttonStatus"": 4098}"
10709,4122411239002253147,10709,195.68606567382812,BUTN,"{""buttonStatus"": 4096}"
10831,4122411239002253147,10831,197.72146606445312,BUTN,"{""buttonStatus"": 4100}"
10945,4122411239002253147,10945,199.623291015625,BUTN,"{""buttonStatus"": 4160}"
10983,4122411239002253147,10983,200.25723266601562,BUTN,"{""buttonStatus"": 4160}"
11064,4122411239002253147,11064,201.60858154296875,BUTN,"{""buttonStatus"": 2112}"
11068,4122411239002253147,11068,201.67529296875,BUTN,"{""buttonStatus"": 2120}"
11075,4122411239002253147,11075,201.7921600341797,BUTN,"{""buttonStatus"": 2112}"
11082,4122411239002253147,11082,201.90892028808594,BUTN,"{""buttonStatus"": 2120}"
11088,4122411239002253147,11088,202.00914001464844,BUTN,"{""buttonStatus"": 2112}"
11093,4122411239002253147,11093,202.0924072265625,BUTN,"{""buttonStatus"": 2120}"
11098,4122411239002253147,11098,202.17584228515625,BUTN,"{""buttonStatus"": 2112}"
11104,4122411239002253147,11104,202.27587890625,BUTN,"{""buttonStatus"": 2120}"
11110,4122411239002253147,11110,202.3759765625,BUTN,"{""buttonStatus"": 2144}"
11115,4122411239002253147,11115,202.4593963623047,BUTN,"{""buttonStatus"": 2152}"
11121,4122411239002253147,11121,202.55955505371094,BUTN,"{""buttonStatus"": 2144}"
11122,4122411239002253147,11122,202.57620239257812,BUTN,"{""buttonStatus"": 2080}"
11131,4122411239002253147,11131,202.72633361816406,BUTN,"{""buttonStatus"": 32}"
11146,4122411239002253147,11146,202.97657775878906,BUTN,"{""buttonStatus"": 2080}"
11153,4122411239002253147,11153,203.09335327148438,BUTN,"{""buttonStatus"": 32}"
11169,4122411239002253147,11169,203.36029052734375,BUTN,"{""buttonStatus"": 4128}"
11232,4122411239002253147,11232,204.41128540039062,BUTN,"{""buttonStatus"": 4192}"
11236,4122411239002253147,11236,204.47799682617188,BUTN,"{""buttonStatus"": 4160}"
11243,4122411239002253147,11243,204.59478759765625,BUTN,"{""buttonStatus"": 4176}"
11255,4122411239002253147,11255,204.79510498046875,BUTN,"{""buttonStatus"": 4160}"
11264,4122411239002253147,11264,204.94528198242188,BUTN,"{""buttonStatus"": 4176}"
11266,4122411239002253147,11266,204.97853088378906,BUTN,"{""buttonStatus"": 4160}"
11312,4122411239002253147,11312,205.7460479736328,BUTN,"{""buttonStatus"": 4164}"
11322,4122411239002253147,11322,205.9127655029297,BUTN,"{""buttonStatus"": 4160}"
11326,4122411239002253147,11326,205.97950744628906,BUTN,"{""buttonStatus"": 4162}"
11336,4122411239002253147,11336,206.14634704589844,BUTN,"{""buttonStatus"": 4160}"
11400,4122411239002253147,11400,207.2140350341797,BUTN,"{""buttonStatus"": 4164}"
11407,4122411239002253147,11407,207.33084106445312,BUTN,"{""buttonStatus"": 4160}"
11483,4122411239002253147,11483,208.5987548828125,BUTN,"{""buttonStatus"": 4164}"
11489,4122411239002253147,11489,208.69883728027344,BUTN,"{""buttonStatus"": 4160}"
11654,4122411239002253147,11654,211.45155334472656,BUTN,"{""buttonStatus"": 4164}"
11842,4122411239002253147,11842,214.58798217773438,BUTN,"{""buttonStatus"": 6216}"
11844,4122411239002253147,11844,214.62132263183594,BUTN,"{""buttonStatus"": 2120}"
11852,4122411239002253147,11852,214.7548065185547,BUTN,"{""buttonStatus"": 2112}"
11857,4122411239002253147,11857,214.83828735351562,BUTN,"{""buttonStatus"": 2120}"
11863,4122411239002253147,11863,214.93833923339844,BUTN,"{""buttonStatus"": 2112}"
11869,4122411239002253147,11869,215.0384063720703,BUTN,"{""buttonStatus"": 2120}"
11876,4122411239002253147,11876,215.1551971435547,BUTN,"{""buttonStatus"": 2112}"
11884,4122411239002253147,11884,215.28866577148438,BUTN,"{""buttonStatus"": 2120}"
11890,4122411239002253147,11890,215.38873291015625,BUTN,"{""buttonStatus"": 2112}"
11898,4122411239002253147,11898,215.52220153808594,BUTN,"{""buttonStatus"": 2120}"
11904,4122411239002253147,11904,215.62229919433594,BUTN,"{""buttonStatus"": 2112}"
11916,4122411239002253147,11916,215.82252502441406,BUTN,"{""buttonStatus"": 2120}"
11925,4122411239002253147,11925,215.97265625,BUTN,"{""buttonStatus"": 2112}"
11930,4122411239002253147,11930,216.05612182617188,BUTN,"{""buttonStatus"": 2144}"
11935,4122411239002253147,11935,216.13949584960938,BUTN,"{""buttonStatus"": 2080}"
11954,4122411239002253147,11954,216.45640563964844,BUTN,"{""buttonStatus"": 32}"
11966,4122411239002253147,11966,216.65660095214844,BUTN,"{""buttonStatus"": 2080}"
11986,4122411239002253147,11986,216.9903564453125,BUTN,"{""buttonStatus"": 32}"
11993,4122411239002253147,11993,217.10714721679688,BUTN,"{""buttonStatus"": 2080}"
12002,4122411239002253147,12002,217.25723266601562,BUTN,"{""buttonStatus"": 32}"
12026,4122411239002253147,12026,217.6575927734375,BUTN,"{""buttonStatus"": 4128}"
12033,4122411239002253147,12033,217.77442932128906,BUTN,"{""buttonStatus"": 4192}"
12055,4122411239002253147,12055,218.14141845703125,BUTN,"{""buttonStatus"": 4160}"
12067,4122411239002253147,12067,218.3416290283203,BUTN,"{""buttonStatus"": 4128}"
12085,4122411239002253147,12085,218.64195251464844,BUTN,"{""buttonStatus"": 4192}"
12100,4122411239002253147,12100,218.89227294921875,BUTN,"{""buttonStatus"": 4160}"
12164,4122411239002253147,12164,219.95985412597656,BUTN,"{""buttonStatus"": 4164}"
12166,4122411239002253147,12166,219.99325561523438,BUTN,"{""buttonStatus"": 4196}"
12171,4122411239002253147,12171,220.07666015625,BUTN,"{""buttonStatus"": 4192}"
12176,4122411239002253147,12176,220.16004943847656,BUTN,"{""buttonStatus"": 4160}"
12221,4122411239002253147,12221,220.91079711914062,BUTN,"{""buttonStatus"": 4164}"
12229,4122411239002253147,12229,221.0442657470703,BUTN,"{""buttonStatus"": 4160}"
12268,4122411239002253147,12268,221.69491577148438,BUTN,"{""buttonStatus"": 4162}"
12275,4122411239002253147,12275,221.81170654296875,BUTN,"{""buttonStatus"": 4160}"
12311,4122411239002253147,12311,222.41229248046875,BUTN,"{""buttonStatus"": 4164}"
12319,4122411239002253147,12319,222.5457763671875,BUTN,"{""buttonStatus"": 4160}"
12423,4122411239002253147,12423,224.28079223632812,BUTN,"{""buttonStatus"": 4164}"
12431,4122411239002253147,12431,224.41427612304688,BUTN,"{""buttonStatus"": 4160}"
12539,4122411239002253147,12539,226.21603393554688,BUTN,"{""buttonStatus"": 4164}"
12638,4122411239002253147,12638,227.86769104003906,BUTN,"{""buttonStatus"": 4164}"
12646,4122411239002253147,12646,228.0010986328125,BUTN,"{""buttonStatus"": 4160}"
12657,4122411239002253147,12657,228.16793823242188,SPTP,"{""vehicleIdx"": 0, ""speed"": 312.8922424316406, ""isOverallFastestInSession"": 0, ""isDriverFastestInSession"": 0, ""fastestVehicleIdxInSession"": 0, ""fastestSpeedInSession"": 317.60382080078125}"
12697,4122411239002253147,12697,228.8519744873047,BUTN,"{""buttonStatus"": 4168}"
12699,4122411239002253147,12699,228.8852996826172,BUTN,"{""buttonStatus"": 2120}"
12706,4122411239002253147,12706,229.00205993652344,BUTN,"{""buttonStatus"": 2112}"
12711,4122411239002253147,12711,229.08566284179688,BUTN,"{""buttonStatus"": 2120}"
12717,4122411239002253147,12717,229.1856231689453,BUTN,"{""buttonStatus"": 2112}"
12722,4122411239002253147,12722,229.26902770996094,BUTN,"{""buttonStatus"": 2120}"
12727,4122411239002253147,12727,229.35244750976562,BUTN,"{""buttonStatus"": 2112}"
12733,4122411239002253147,12733,229.4525146484375,BUTN,"{""buttonStatus"": 2120}"
12739,4122411239002253147,12739,229.55259704589844,BUTN,"{""buttonStatus"": 2112}"
12745,4122411239002253147,12745,229.65267944335938,BUTN,"{""buttonStatus"": 2120}"
12751,4122411239002253147,12751,229.75283813476562,BUTN,"{""buttonStatus"": 2112}"
12755,4122411239002253147,12755,229.8195037841797,BUTN,"{""buttonStatus"": 2120}"
12757,4122411239002253147,12757,229.8529052734375,BUTN,"{""buttonStatus"": 2152}"
12762,4122411239002253147,12762,229.93638610839844,BUTN,"{""buttonStatus"": 2144}"
12774,4122411239002253147,12774,230.136474609375,BUTN,"{""buttonStatus"": 2080}"
12782,4122411239002253147,12782,230.26995849609375,BUTN,"{""buttonStatus"": 2088}"
12790,4122411239002253147,12790,230.40347290039062,BUTN,"{""buttonStatus"": 2080}"
12802,4122411239002253147,12802,230.60369873046875,BUTN,"{""buttonStatus"": 32}"
12829,4122411239002253147,12829,231.05406188964844,BUTN,"{""buttonStatus"": 2080}"
12834,4122411239002253147,12834,231.137451171875,BUTN,"{""buttonStatus"": 32}"
12857,4122411239002253147,12857,231.52117919921875,BUTN,"{""buttonStatus"": 4128}"
12893,4122411239002253147,12893,232.12176513671875,BUTN,"{""buttonStatus"": 4192}"
12938,4122411239002253147,12938,232.87257385253906,BUTN,"{""buttonStatus"": 4160}"
12969,4122411239002253147,12969,233.38975524902344,BUTN,"{""buttonStatus"": 4192}"
12974,4122411239002253147,12974,233.47312927246094,BUTN,"{""buttonStatus"": 4196}"
12982,4122411239002253147,12982,233.60675048828125,BUTN,"{""buttonStatus"": 4192}"
13000,4122411239002253147,13000,233.90692138671875,BUTN,"{""buttonStatus"": 4160}"
13031,4122411239002253147,13031,234.4241180419922,BUTN,"{""buttonStatus"": 4164}"
13038,4122411239002253147,13038,234.5408172607422,BUTN,"{""buttonStatus"": 4160}"
13104,4122411239002253147,13104,235.64190673828125,BUTN,"{""buttonStatus"": 4164}"
13111,4122411239002253147,13111,235.75868225097656,BUTN,"{""buttonStatus"": 4160}"
13128,4122411239002253147,13128,236.0423583984375,BUTN,"{""buttonStatus"": 4192}"
13183,4122411239002253147,13183,236.9598846435547,BUTN,"{""buttonStatus"": 4160}"
13219,4122411239002253147,13219,237.56051635742188,BUTN,"{""buttonStatus"": 4164}"
13225,4122411239002253147,13225,237.66064453125,BUTN,"{""buttonStatus"": 4160}"
13291,4122411239002253147,13291,238.7616424560547,BUTN,"{""buttonStatus"": 4164}"
13301,4122411239002253147,13301,238.92855834960938,BUTN,"{""buttonStatus"": 4160}"
13307,4122411239002253147,13307,239.02859497070312,BUTN,"{""buttonStatus"": 4176}"
13312,4122411239002253147,13312,239.11196899414062,BUTN,"{""buttonStatus"": 6224}"
13313,4122411239002253147,13313,239.1287841796875,BUTN,"{""buttonStatus"": 2136}"
13315,4122411239002253147,13315,239.16201782226562,BUTN,"{""buttonStatus"": 2072}"
13319,4122411239002253147,13319,239.22879028320312,BUTN,"{""buttonStatus"": 2064}"
