m_overallFrameIdentifier,m_sessionUID,m_frameIdentifier,m_sessionTime,m_tractionControl,m_antiLockBrakes,m_fuelMix,m_frontBrakeBias,m_pitLimiterStatus,m_fuelInTank,m_fuelCapacity,m_fuelRemainingLaps,m_maxRPM,m_idleRPM,m_maxGears,m_drsAllowed,m_drsActivationDistance,m_actualTyreCompound,m_visualTyreCompound,m_tyresAgeLaps,m_vehicleFiaFlags,m_enginePowerICE,m_enginePowerMGUK,m_ersStoreEnergy,m_ersDeployMode,m_ersHarvestedThisLapMGUK,m_ersHarvestedThisLapMGUH,m_ersDeployedThisLap,m_networkPaused
12882,4122411239002253147,12882,231.93826293945312,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,575458.375,5218.2412109375,4000000,2,0,0,0,0
12889,4122411239002253147,12889,232.0550994873047,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,589630.4375,6673.34228515625,4000000,2,0,0,0,0
12891,4122411239002253147,12891,232.0885009765625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,594268,7309.0703125,4000000,2,0,0,0,0
12892,4122411239002253147,12892,232.10508728027344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,595905.5625,7420.3408203125,4000000,2,0,0,0,0
12895,4122411239002253147,12895,232.15513610839844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,602243.9375,8276.2626953125,4000000,2,0,0,0,0
12898,4122411239002253147,12898,232.2051544189453,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,602913.125,9345.2275390625,4000000,2,0,0,0,0
12900,4122411239002253147,12900,232.23854064941406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,601289.25,9891.341796875,4000000,2,0,0,0,0
12903,4122411239002253147,12903,232.2886199951172,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600422.375,10633.3291015625,4000000,2,0,0,0,0
12905,4122411239002253147,12905,232.32196044921875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,599639.4375,10718.810546875,4000000,2,0,0,0,0
12906,4122411239002253147,12906,232.3386993408203,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,599073.25,10934.498046875,4000000,2,0,0,0,0
12909,4122411239002253147,12909,232.38868713378906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,595254.4375,11440.46484375,4000000,2,0,0,0,0
12912,4122411239002253147,12912,232.4388885498047,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,593256.875,11991.73046875,4000000,2,0,0,0,0
12913,4122411239002253147,12913,232.45542907714844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,592227.5625,12168.3564453125,4000000,2,0,0,0,0
12916,4122411239002253147,12916,232.50550842285156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,589109.375,12725.5166015625,4000000,2,0,0,0,0
12917,4122411239002253147,12917,232.5221710205078,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,588650.1875,12899.029296875,4000000,2,0,0,0,0
12918,4122411239002253147,12918,232.53883361816406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,588277.0625,13225.50390625,4000000,2,0,0,0,0
12920,4122411239002253147,12920,232.57225036621094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,587754.25,13704.8388671875,4000000,2,0,0,0,0
12924,4122411239002253147,12924,232.63893127441406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,579528.0625,14879.9287109375,4000000,2,0,0,0,0
12925,4122411239002253147,12925,232.65567016601562,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,577947,15045.2451171875,4000000,2,0,0,0,0
12927,4122411239002253147,12927,232.6890106201172,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,577487.875,15650.560546875,4000000,2,0,0,0,0
12928,4122411239002253147,12928,232.70570373535156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,574795.75,16067.1162109375,4000000,2,0,0,0,0
12929,4122411239002253147,12929,232.72238159179688,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,572823.5625,16370.55859375,4000000,2,0,0,0,0
12930,4122411239002253147,12930,232.7390594482422,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,572124.8125,16595.19921875,4000000,2,0,0,0,0
12932,4122411239002253147,12932,232.7723846435547,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,569290.25,17247.775390625,4000000,2,0,0,0,0
12940,4122411239002253147,12940,232.90586853027344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563481.5625,20515.171875,4000000,2,0,0,0,0
12942,4122411239002253147,12942,232.93923950195312,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563684.0625,21649.869140625,4000000,2,0,0,0,0
12943,4122411239002253147,12943,232.9560089111328,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564609.125,22143.248046875,4000000,2,0,0,0,0
12945,4122411239002253147,12945,232.9893035888672,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563534.875,23051.42578125,4000000,2,0,0,0,0
12946,4122411239002253147,12946,233.0060577392578,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563283.625,23783.11328125,4000000,2,0,0,0,0
12947,4122411239002253147,12947,233.022705078125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564930.8125,24106.50390625,4000000,2,0,0,0,0
12948,4122411239002253147,12948,233.0393524169922,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564868.125,27213.80078125,4000000,2,0,0,0,0
12949,4122411239002253147,12949,233.05609130859375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563986.5,27590.146484375,4000000,2,0,0,0,0
12950,4122411239002253147,12950,233.07266235351562,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564640.3125,27928.59375,4000000,2,0,0,0,0
12952,4122411239002253147,12952,233.1061248779297,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564078.625,28508.44140625,4000000,2,0,0,0,0
12955,4122411239002253147,12955,233.1561279296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563278.625,29196.04296875,4000000,2,0,0,0,0
12956,4122411239002253147,12956,233.1728515625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564030.4375,29381.86328125,4000000,2,0,0,0,0
12957,4122411239002253147,12957,233.18946838378906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563358.75,29554.935546875,4000000,2,0,0,0,0
12958,4122411239002253147,12958,233.2062225341797,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562684.75,29708.384765625,4000000,2,0,0,0,0
12960,4122411239002253147,12960,233.23956298828125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563647.3125,29949.80078125,4000000,2,0,0,0,0
12961,4122411239002253147,12961,233.25628662109375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562586.625,29992.318359375,4000000,2,0,0,0,0
12964,4122411239002253147,12964,233.3063201904297,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562774.5625,30104.291015625,4000000,2,0,0,0,0
12966,4122411239002253147,12966,233.3397674560547,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562209.8125,30166.708984375,4000000,2,0,0,0,0
12967,4122411239002253147,12967,233.3563995361328,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563162.5625,30193.27734375,4000000,2,0,0,0,0
12969,4122411239002253147,12969,233.38975524902344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563219.625,30289.689453125,4000000,2,0,0,0,0
12971,4122411239002253147,12971,233.42306518554688,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562718.5625,30341.755859375,4000000,2,0,0,0,0
12977,4122411239002253147,12977,233.523193359375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,596782.8125,30961.55859375,4000000,2,0,0,0,0
12979,4122411239002253147,12979,233.55653381347656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,597019.5,32102.8671875,4000000,2,0,0,0,0
12982,4122411239002253147,12982,233.60675048828125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,595048.1875,33679.546875,4000000,2,0,0,0,0
12983,4122411239002253147,12983,233.62322998046875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,595438.375,34180.2421875,4000000,2,0,0,0,0
12984,4122411239002253147,12984,233.63990783691406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,593990.3125,34707.8046875,4000000,2,0,0,0,0
12985,4122411239002253147,12985,233.65660095214844,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,593446.5625,35183.00390625,4000000,2,0,0,0,0
12986,4122411239002253147,12986,233.6732940673828,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,592963.9375,35696.91015625,4000000,2,0,0,0,0
12988,4122411239002253147,12988,233.7067108154297,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,590127.3125,36635.9765625,4000000,2,0,0,0,0
12989,4122411239002253147,12989,233.72332763671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,590458.125,37122.34765625,4000000,2,0,0,0,0
12990,4122411239002253147,12990,233.74005126953125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,588063.75,37574.078125,4000000,2,0,0,0,0
12994,4122411239002253147,12994,233.80679321289062,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,583399.1875,39418.93359375,4000000,2,0,0,0,0
12995,4122411239002253147,12995,233.82342529296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,582750.0625,39905.4296875,4000000,2,0,0,0,0
12997,4122411239002253147,12997,233.85682678222656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,580228.125,40779.359375,4000000,2,0,0,0,0
12998,4122411239002253147,12998,233.87350463867188,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,578638.5,41250.48046875,4000000,2,0,0,0,0
12999,4122411239002253147,12999,233.89022827148438,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,577026.5625,41687.30859375,4000000,2,0,0,0,0
13001,4122411239002253147,13001,233.9235382080078,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,574653.875,42587.78125,4000000,2,0,0,0,0
13003,4122411239002253147,13003,233.95692443847656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,571675.6875,43432.3046875,4000000,2,0,0,0,0
13004,4122411239002253147,13004,233.97364807128906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,570452.75,43875.0390625,4000000,2,0,0,0,0
13005,4122411239002253147,13005,233.99032592773438,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,569275.25,44311.9375,4000000,2,0,0,0,0
13006,4122411239002253147,13006,234.0069580078125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,567702.25,44734.80859375,4000000,2,0,0,0,0
13009,4122411239002253147,13009,234.0570831298828,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,565006.4375,45947.80859375,4000000,2,0,0,0,0
13012,4122411239002253147,13012,234.10707092285156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,565312.1875,47039.4609375,4000000,2,0,0,0,0
13013,4122411239002253147,13013,234.12379455566406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564999.5625,47338.140625,4000000,2,0,0,0,0
13014,4122411239002253147,13014,234.1404266357422,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563994.625,47593.75,4000000,2,0,0,0,0
13015,4122411239002253147,13015,234.1571502685547,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563353.0625,47851.57421875,4000000,2,0,0,0,0
13016,4122411239002253147,13016,234.1737518310547,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,565039.6875,48097.15234375,4000000,2,0,0,0,0
13017,4122411239002253147,13017,234.1905059814453,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562679.6875,48314.1015625,4000000,2,0,0,0,0
13018,4122411239002253147,13018,234.20716857910156,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563200.4375,48519.8671875,4000000,2,0,0,0,0
13020,4122411239002253147,13020,234.24050903320312,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564052.4375,48806.875,4000000,2,0,0,0,0
13022,4122411239002253147,13022,234.27386474609375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563419.9375,49112.125,4000000,2,0,0,0,0
13024,4122411239002253147,13024,234.3072509765625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564262.4375,49362.68359375,4000000,2,0,0,0,0
13025,4122411239002253147,13025,234.3239288330078,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564033.5,49471.7890625,4000000,2,0,0,0,0
13027,4122411239002253147,13027,234.35736083984375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563011.25,49675.47265625,4000000,2,0,0,0,0
13028,4122411239002253147,13028,234.3740234375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563377.5625,49760.8515625,4000000,2,0,0,0,0
13029,4122411239002253147,13029,234.3906707763672,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562732.5,49833.53125,4000000,2,0,0,0,0
13030,4122411239002253147,13030,234.40740966796875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562793.375,49903.703125,4000000,2,0,0,0,0
13032,4122411239002253147,13032,234.4407501220703,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,566938,49954.08203125,4000000,2,0,0,0,0
13035,4122411239002253147,13035,234.4907684326172,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,601545,50966.83984375,4000000,2,0,0,0,0
13036,4122411239002253147,13036,234.5074920654297,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,601079.9375,51312.93359375,4000000,2,0,0,0,0
13037,4122411239002253147,13037,234.5242156982422,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600768.8125,51701.734375,4000000,2,0,0,0,0
13038,4122411239002253147,13038,234.5408172607422,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600541.0625,52107.5234375,4000000,2,0,0,0,0
13040,4122411239002253147,13040,234.57418823242188,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600187.8125,52938.1328125,4000000,2,0,0,0,0
13041,4122411239002253147,13041,234.5908660888672,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,599966.5625,53344.49609375,4000000,2,0,0,0,0
13043,4122411239002253147,13043,234.6242218017578,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,598989,54150.3828125,4000000,2,0,0,0,0
13044,4122411239002253147,13044,234.64093017578125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,598437.375,54555.1015625,4000000,2,0,0,0,0
13046,4122411239002253147,13046,234.67428588867188,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,597025.8125,55351.328125,4000000,2,0,0,0,0
13047,4122411239002253147,13047,234.6909942626953,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,596223.0625,55742.2734375,4000000,2,0,0,0,0
13052,4122411239002253147,13052,234.77442932128906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,592824.8125,57668.3984375,4000000,2,0,0,0,0
13053,4122411239002253147,13053,234.7910919189453,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,592241.875,58046.54296875,4000000,2,0,0,0,0
13055,4122411239002253147,13055,234.8244171142578,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,590800.8125,58789.81640625,4000000,2,0,0,0,0
13056,4122411239002253147,13056,234.8411102294922,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,590170.125,59156.22265625,4000000,2,0,0,0,0
13057,4122411239002253147,13057,234.85780334472656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,589654,59526.84765625,4000000,2,0,0,0,0
13058,4122411239002253147,13058,234.87452697753906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,589032.375,59898.90234375,4000000,2,0,0,0,0
13061,4122411239002253147,13061,234.92449951171875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,586386.875,60970.08984375,4000000,2,0,0,0,0
13064,4122411239002253147,13064,234.97463989257812,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,583698,62046.5390625,4000000,2,0,0,0,0
13065,4122411239002253147,13065,234.99139404296875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,582527.1875,62394.109375,4000000,2,0,0,0,0
13069,4122411239002253147,13069,235.05809020996094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,578678.625,63773.890625,4000000,2,0,0,0,0
13071,4122411239002253147,13071,235.0913543701172,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,576930.6875,64450.41015625,4000000,2,0,0,0,0
13078,4122411239002253147,13078,235.2081756591797,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,570137,66735.03125,4000000,2,0,0,0,0
13079,4122411239002253147,13079,235.22483825683594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,569349.0625,67059.984375,4000000,2,0,0,0,0
13081,4122411239002253147,13081,235.25823974609375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,567285.3125,67691.703125,4000000,2,0,0,0,0
13082,4122411239002253147,13082,235.2749481201172,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,566362.625,68003.4375,4000000,2,0,0,0,0
13083,4122411239002253147,13083,235.29156494140625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,565644.1875,68318.9296875,4000000,2,0,0,0,0
13084,4122411239002253147,13084,235.3082275390625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564711.625,68631.984375,4000000,2,0,0,0,0
13085,4122411239002253147,13085,235.32496643066406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563678,68937.3984375,4000000,2,0,0,0,0
13087,4122411239002253147,13087,235.35833740234375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563571.75,69490.7890625,4000000,2,0,0,0,0
13088,4122411239002253147,13088,235.37496948242188,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,565170.3125,69729.25,4000000,2,0,0,0,0
13089,4122411239002253147,13089,235.39166259765625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563403.125,69954.390625,4000000,2,0,0,0,0
13092,4122411239002253147,13092,235.44171142578125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562985.875,70512.578125,4000000,2,0,0,0,0
13093,4122411239002253147,13093,235.4584197998047,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563646.625,70663.59375,4000000,2,0,0,0,0
13094,4122411239002253147,13094,235.47509765625,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564648.3125,70801.3203125,4000000,2,0,0,0,0
13099,4122411239002253147,13099,235.55848693847656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,563550.5625,71339.4296875,4000000,2,0,0,0,0
13101,4122411239002253147,13101,235.59190368652344,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,564227.8125,71505.40625,4000000,2,0,0,0,0
13102,4122411239002253147,13102,235.60855102539062,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,562594.875,71574.2421875,4000000,2,0,0,0,0
13107,4122411239002253147,13107,235.69198608398438,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600495,71552.578125,4000000,2,0,0,0,0
13109,4122411239002253147,13109,235.72532653808594,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600891.5,72278.6796875,4000000,2,0,0,0,0
13113,4122411239002253147,13113,235.79202270507812,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,600253.4375,73533.9375,4000000,2,0,0,0,0
13122,4122411239002253147,13122,235.94219970703125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,597194.625,76356.109375,4000000,2,0,0,0,0
13123,4122411239002253147,13123,235.95889282226562,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,596708.5,76664.4140625,4000000,2,0,0,0,0
13124,4122411239002253147,13124,235.9755859375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,596149.375,76964.8046875,4000000,2,0,0,0,0
13126,4122411239002253147,13126,236.0089111328125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,595289.4375,77564.5078125,4000000,2,0,0,0,0
13127,4122411239002253147,13127,236.02603149414062,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,594728.25,77862.921875,4000000,2,0,0,0,0
13128,4122411239002253147,13128,236.0423583984375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,594280.25,78158.6640625,4000000,2,0,0,0,0
13130,4122411239002253147,13130,236.07569885253906,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,593452.5625,78742.53125,4000000,2,0,0,0,0
13134,4122411239002253147,13134,236.1423797607422,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,591637.125,79871.0390625,4000000,2,0,0,0,0
13136,4122411239002253147,13136,236.17581176757812,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,590689.625,80414.0625,4000000,2,0,0,0,0
13141,4122411239002253147,13141,236.2591552734375,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,588619,81724.6640625,4000000,2,0,0,0,0
13142,4122411239002253147,13142,236.27586364746094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,588188.9375,81978.40625,4000000,2,0,0,0,0
13143,4122411239002253147,13143,236.29251098632812,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,587754.4375,82224.484375,4000000,2,0,0,0,0
13144,4122411239002253147,13144,236.3092498779297,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,587130.1875,82466.671875,4000000,2,0,0,0,0
13148,4122411239002253147,13148,236.37600708007812,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,584653.25,83402.2265625,4000000,2,0,0,0,0
13153,4122411239002253147,13153,236.45936584472656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,581966.625,83475.8125,4000000,2,0,0,0,0
13155,4122411239002253147,13155,236.49276733398438,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,580845.3125,83475.8203125,4000000,2,0,0,0,0
13156,4122411239002253147,13156,236.50942993164062,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,580253.3125,83475.8125,4000000,2,0,0,0,0
13157,4122411239002253147,13157,236.52618408203125,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,579619.4375,83475.8203125,4000000,2,0,0,0,0
13158,4122411239002253147,13158,236.54286193847656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,579152.6875,83475.8203125,4000000,2,0,0,0,0
13159,4122411239002253147,13159,236.55947875976562,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,578619.375,83475.8125,4000000,2,0,0,0,0
13162,4122411239002253147,13162,236.60952758789062,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,577142.1875,83475.8125,4000000,2,0,0,0,0
13163,4122411239002253147,13163,236.62623596191406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,576550.625,83475.8203125,4000000,2,0,0,0,0
13165,4122411239002253147,13165,236.65956115722656,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,575527.4375,83475.8203125,4000000,2,0,0,0,0
13166,4122411239002253147,13166,236.67625427246094,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,575072.5,83475.8125,4000000,2,0,0,0,0
13168,4122411239002253147,13168,236.70968627929688,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,573842.5625,83475.828125,4000000,2,0,0,0,0
13170,4122411239002253147,13170,236.74295043945312,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,573023.125,83475.8125,4000000,2,0,0,0,0
13171,4122411239002253147,13171,236.75967407226562,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,572525.625,83475.8125,4000000,2,0,0,0,0
13172,4122411239002253147,13172,236.7763671875,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,572191.875,83475.8203125,4000000,2,0,0,0,0
13175,4122411239002253147,13175,236.82643127441406,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,570625.875,83475.8203125,4000000,2,0,0,0,0
13176,4122411239002253147,13176,236.84310913085938,0,1,3,63,0,10,110,6.92307710647583,13000,3499,9,0,0,16,16,2,0,570260.375,83475.8125,4000000,2,0,0,0,0
